filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
DJI_0392.JPG,4913375,"{}",178,60,"{""name"":""point"",""cx"":3160,""cy"":2041}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,61,"{""name"":""point"",""cx"":3296,""cy"":2092}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,62,"{""name"":""point"",""cx"":3477,""cy"":2193}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,63,"{""name"":""point"",""cx"":3794,""cy"":2335}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,64,"{""name"":""point"",""cx"":3970,""cy"":2415}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,65,"{""name"":""point"",""cx"":3817,""cy"":1965}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,66,"{""name"":""point"",""cx"":3674,""cy"":1869}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,67,"{""name"":""point"",""cx"":2981,""cy"":1525}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,68,"{""name"":""point"",""cx"":3459,""cy"":1770}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,69,"{""name"":""point"",""cx"":3332,""cy"":1704}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,70,"{""name"":""point"",""cx"":2879,""cy"":1475}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,71,"{""name"":""point"",""cx"":2717,""cy"":1408}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,72,"{""name"":""point"",""cx"":2557,""cy"":1315}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,73,"{""name"":""point"",""cx"":2416,""cy"":1255}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,74,"{""name"":""point"",""cx"":2272,""cy"":1189}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,75,"{""name"":""point"",""cx"":2013,""cy"":1050}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,76,"{""name"":""point"",""cx"":1871,""cy"":984}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,77,"{""name"":""point"",""cx"":1573,""cy"":845}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,78,"{""name"":""point"",""cx"":1360,""cy"":753}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,79,"{""name"":""point"",""cx"":1754,""cy"":543}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,80,"{""name"":""point"",""cx"":1801,""cy"":516}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,81,"{""name"":""point"",""cx"":1871,""cy"":604}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,82,"{""name"":""point"",""cx"":1946,""cy"":627}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,83,"{""name"":""point"",""cx"":2030,""cy"":669}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,84,"{""name"":""point"",""cx"":2185,""cy"":749}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,85,"{""name"":""point"",""cx"":2303,""cy"":821}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,86,"{""name"":""point"",""cx"":2464,""cy"":877}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,87,"{""name"":""point"",""cx"":2632,""cy"":967}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,88,"{""name"":""point"",""cx"":2778,""cy"":1053}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,89,"{""name"":""point"",""cx"":2919,""cy"":1093}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,90,"{""name"":""point"",""cx"":3077,""cy"":1204}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,91,"{""name"":""point"",""cx"":3546,""cy"":1419}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,92,"{""name"":""point"",""cx"":3647,""cy"":1487}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,93,"{""name"":""point"",""cx"":3966,""cy"":2818}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,94,"{""name"":""point"",""cx"":3864,""cy"":2745}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,95,"{""name"":""point"",""cx"":3597,""cy"":2634}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,96,"{""name"":""point"",""cx"":3364,""cy"":2940}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,97,"{""name"":""point"",""cx"":3195,""cy"":2853}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,98,"{""name"":""point"",""cx"":2929,""cy"":2722}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,99,"{""name"":""point"",""cx"":3382,""cy"":2533}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,100,"{""name"":""point"",""cx"":3269,""cy"":2475}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,101,"{""name"":""point"",""cx"":3092,""cy"":2386}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,102,"{""name"":""point"",""cx"":2871,""cy"":2289}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,103,"{""name"":""point"",""cx"":2772,""cy"":2219}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,104,"{""name"":""point"",""cx"":2573,""cy"":2132}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,105,"{""name"":""point"",""cx"":2448,""cy"":2085}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,106,"{""name"":""point"",""cx"":2124,""cy"":1905}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,107,"{""name"":""point"",""cx"":2013,""cy"":1853}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,108,"{""name"":""point"",""cx"":1916,""cy"":1797}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,109,"{""name"":""point"",""cx"":1903,""cy"":1805}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,110,"{""name"":""point"",""cx"":1737,""cy"":1740}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,111,"{""name"":""point"",""cx"":1606,""cy"":1647}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,112,"{""name"":""point"",""cx"":1411,""cy"":1555}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,113,"{""name"":""point"",""cx"":1236,""cy"":1481}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,114,"{""name"":""point"",""cx"":1103,""cy"":1430}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,115,"{""name"":""point"",""cx"":1030,""cy"":1385}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,116,"{""name"":""point"",""cx"":916,""cy"":1333}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,117,"{""name"":""point"",""cx"":726,""cy"":1233}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,118,"{""name"":""point"",""cx"":569,""cy"":1149}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,119,"{""name"":""point"",""cx"":344,""cy"":1046}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,120,"{""name"":""point"",""cx"":162,""cy"":970}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,121,"{""name"":""point"",""cx"":3089,""cy"":799}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,122,"{""name"":""point"",""cx"":3241,""cy"":897}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,123,"{""name"":""point"",""cx"":3393,""cy"":960}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,124,"{""name"":""point"",""cx"":3576,""cy"":1027}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,125,"{""name"":""point"",""cx"":3728,""cy"":1098}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,126,"{""name"":""point"",""cx"":3848,""cy"":1205}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,127,"{""name"":""point"",""cx"":190,""cy"":1422}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,128,"{""name"":""point"",""cx"":340,""cy"":1472}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,129,"{""name"":""point"",""cx"":509,""cy"":1567}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,130,"{""name"":""point"",""cx"":701,""cy"":1656}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,131,"{""name"":""point"",""cx"":902,""cy"":1762}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,132,"{""name"":""point"",""cx"":1185,""cy"":1889}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,133,"{""name"":""point"",""cx"":1420,""cy"":2014}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,134,"{""name"":""point"",""cx"":1558,""cy"":2079}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,135,"{""name"":""point"",""cx"":1745,""cy"":2155}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,136,"{""name"":""point"",""cx"":1884,""cy"":2218}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,137,"{""name"":""point"",""cx"":2005,""cy"":2277}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,138,"{""name"":""point"",""cx"":2189,""cy"":2385}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,139,"{""name"":""point"",""cx"":2273,""cy"":2418}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,140,"{""name"":""point"",""cx"":2466,""cy"":2505}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,141,"{""name"":""point"",""cx"":2660,""cy"":2602}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,142,"{""name"":""point"",""cx"":2801,""cy"":2663}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,143,"{""name"":""point"",""cx"":2530,""cy"":2919}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,144,"{""name"":""point"",""cx"":2280,""cy"":2828}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,145,"{""name"":""point"",""cx"":2246,""cy"":2784}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,146,"{""name"":""point"",""cx"":2127,""cy"":2732}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,147,"{""name"":""point"",""cx"":1971,""cy"":2667}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,148,"{""name"":""point"",""cx"":1764,""cy"":2581}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,149,"{""name"":""point"",""cx"":1687,""cy"":2549}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,150,"{""name"":""point"",""cx"":1457,""cy"":2441}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,151,"{""name"":""point"",""cx"":1192,""cy"":2304}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,152,"{""name"":""point"",""cx"":991,""cy"":2195}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,153,"{""name"":""point"",""cx"":771,""cy"":2127}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,154,"{""name"":""point"",""cx"":588,""cy"":2048}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,155,"{""name"":""point"",""cx"":441,""cy"":1960}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,156,"{""name"":""point"",""cx"":295,""cy"":1898}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,157,"{""name"":""point"",""cx"":52,""cy"":1791}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,158,"{""name"":""point"",""cx"":99,""cy"":2378}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,159,"{""name"":""point"",""cx"":201,""cy"":2322}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,160,"{""name"":""point"",""cx"":14,""cy"":2323}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,161,"{""name"":""point"",""cx"":334,""cy"":2387}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,162,"{""name"":""point"",""cx"":342,""cy"":2508}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,163,"{""name"":""point"",""cx"":515,""cy"":2561}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,164,"{""name"":""point"",""cx"":585,""cy"":2447}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,165,"{""name"":""point"",""cx"":698,""cy"":2496}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,166,"{""name"":""point"",""cx"":697,""cy"":2638}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,167,"{""name"":""point"",""cx"":860,""cy"":2664}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,168,"{""name"":""point"",""cx"":1013,""cy"":2678}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,169,"{""name"":""point"",""cx"":1044,""cy"":2805}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,170,"{""name"":""point"",""cx"":1239,""cy"":2796}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,171,"{""name"":""point"",""cx"":1223,""cy"":2895}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,172,"{""name"":""point"",""cx"":1414,""cy"":2835}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,173,"{""name"":""point"",""cx"":1396,""cy"":2929}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,174,"{""name"":""point"",""cx"":42,""cy"":2844}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,175,"{""name"":""point"",""cx"":287,""cy"":2913}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,176,"{""name"":""point"",""cx"":1631,""cy"":2949}","{""Planta"":""Corn""}"
DJI_0392.JPG,4913375,"{}",178,177,"{""name"":""point"",""cx"":1543,""cy"":2990}","{""Planta"":""Corn""}"
DJI_0332.JPG,5034189,"{}",121,0,"{""name"":""point"",""cx"":1761,""cy"":967}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,1,"{""name"":""point"",""cx"":1747,""cy"":1108}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,2,"{""name"":""point"",""cx"":1740,""cy"":1190}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,3,"{""name"":""point"",""cx"":1735,""cy"":1214}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,4,"{""name"":""point"",""cx"":1714,""cy"":1339}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,5,"{""name"":""point"",""cx"":1721,""cy"":1361}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,6,"{""name"":""point"",""cx"":1720,""cy"":1392}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,7,"{""name"":""point"",""cx"":1716,""cy"":1448}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,8,"{""name"":""point"",""cx"":1698,""cy"":1542}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,9,"{""name"":""point"",""cx"":1678,""cy"":1604}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,10,"{""name"":""point"",""cx"":1677,""cy"":1672}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,11,"{""name"":""point"",""cx"":1669,""cy"":1733}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,12,"{""name"":""point"",""cx"":1664,""cy"":1787}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,13,"{""name"":""point"",""cx"":1680,""cy"":1818}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,14,"{""name"":""point"",""cx"":1655,""cy"":1863}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,15,"{""name"":""point"",""cx"":1659,""cy"":1914}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,16,"{""name"":""point"",""cx"":1649,""cy"":1989}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,17,"{""name"":""point"",""cx"":1643,""cy"":2056}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,18,"{""name"":""point"",""cx"":1627,""cy"":2136}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,19,"{""name"":""point"",""cx"":1638,""cy"":2157}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,20,"{""name"":""point"",""cx"":1620,""cy"":2216}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,21,"{""name"":""point"",""cx"":1983,""cy"":2260}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,22,"{""name"":""point"",""cx"":1996,""cy"":2159}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,23,"{""name"":""point"",""cx"":2015,""cy"":2113}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,24,"{""name"":""point"",""cx"":2005,""cy"":2084}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,25,"{""name"":""point"",""cx"":2012,""cy"":1986}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,26,"{""name"":""point"",""cx"":2021,""cy"":1919}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,27,"{""name"":""point"",""cx"":2034,""cy"":1904}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,28,"{""name"":""point"",""cx"":2045,""cy"":1754}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,29,"{""name"":""point"",""cx"":2042,""cy"":1706}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,30,"{""name"":""point"",""cx"":2061,""cy"":1688}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,31,"{""name"":""point"",""cx"":2058,""cy"":1581}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,32,"{""name"":""point"",""cx"":2060,""cy"":1556}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,33,"{""name"":""point"",""cx"":2070,""cy"":1490}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,34,"{""name"":""point"",""cx"":2086,""cy"":1446}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,35,"{""name"":""point"",""cx"":2078,""cy"":1390}","{""Planta"":""Soybean""}"
DJI_0332.JPG,5034189,"{}",121,36,"{""name"":""point"",""cx"":2089,""cy"":1371}","{""Planta"":""Soybean""}"
